id,month,day,year,temp,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
641,5,1,1906,56.7086,32.9828,Auckland,NEW,New Zealand,36.17S,175.03E
642,6,1,1906,53.663,33.1286,Auckland,NEW,New Zealand,36.17S,175.03E
643,7,1,1906,53.5352,33.269,Auckland,NEW,New Zealand,36.17S,175.03E
644,8,1,1906,52.889,33.7388,Auckland,NEW,New Zealand,36.17S,175.03E
645,9,1,1906,53.5748,32.783,Auckland,NEW,New Zealand,36.17S,175.03E
646,10,1,1906,56.399,33.1826,Auckland,NEW,New Zealand,36.17S,175.03E
647,11,1,1906,58.262,34.4426,Auckland,NEW,New Zealand,36.17S,175.03E
648,12,1,1906,62.2886,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
649,1,1,1907,65.0444,34.6316,Auckland,NEW,New Zealand,36.17S,175.03E
650,2,1,1907,65.0462,33.7748,Auckland,NEW,New Zealand,36.17S,175.03E
651,3,1,1907,65.5232,34.0916,Auckland,NEW,New Zealand,36.17S,175.03E
652,4,1,1907,62.8358,33.809,Auckland,NEW,New Zealand,36.17S,175.03E
653,5,1,1907,56.795,33.5138,Auckland,NEW,New Zealand,36.17S,175.03E
654,6,1,1907,53.9258,33.1718,Auckland,NEW,New Zealand,36.17S,175.03E
655,7,1,1907,52.8746,33.2078,Auckland,NEW,New Zealand,36.17S,175.03E
656,8,1,1907,53.5262,32.9864,Auckland,NEW,New Zealand,36.17S,175.03E
657,9,1,1907,54.0806,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
658,10,1,1907,56.12,33.0494,Auckland,NEW,New Zealand,36.17S,175.03E
659,11,1,1907,60.908,34.7198,Auckland,NEW,New Zealand,36.17S,175.03E
660,12,1,1907,65.138,33.9836,Auckland,NEW,New Zealand,36.17S,175.03E
661,1,1,1908,65.678,33.404,Auckland,NEW,New Zealand,36.17S,175.03E
662,2,1,1908,65.7032,33.7082,Auckland,NEW,New Zealand,36.17S,175.03E
663,3,1,1908,65.0084,33.1052,Auckland,NEW,New Zealand,36.17S,175.03E
664,4,1,1908,61.0646,33.3284,Auckland,NEW,New Zealand,36.17S,175.03E
665,5,1,1908,58.4276,33.4976,Auckland,NEW,New Zealand,36.17S,175.03E
666,6,1,1908,54.5288,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
667,7,1,1908,51.827,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
668,8,1,1908,100,33.1376,Auckland,NEW,New Zealand,36.17S,175.03E
669,9,1,1908,54.6044,33.3068,Auckland,NEW,New Zealand,36.17S,175.03E
670,10,1,1908,55.1534,33.4058,Auckland,NEW,New Zealand,36.17S,175.03E
671,11,1,1908,59.0054,32.9846,Auckland,NEW,New Zealand,36.17S,175.03E
672,12,1,1908,60.8666,33.143,Auckland,NEW,New Zealand,36.17S,175.03E
673,1,1,1909,63.1886,33.8378,Auckland,NEW,New Zealand,36.17S,175.03E
674,2,1,1909,65.2496,33.917,Auckland,NEW,New Zealand,36.17S,175.03E
675,3,1,1909,65.3576,33.3428,Auckland,NEW,New Zealand,36.17S,175.03E
676,4,1,1909,60.7262,33.8018,Auckland,NEW,New Zealand,36.17S,175.03E
677,5,1,1909,58.874,33.656,Auckland,NEW,New Zealand,36.17S,175.03E
678,6,1,1909,56.6186,33.4976,Auckland,NEW,New Zealand,36.17S,175.03E
679,7,1,1909,54.9716,33.8468,Auckland,NEW,New Zealand,36.17S,175.03E
680,8,1,1909,54.0068,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
681,9,1,1909,55.4414,33.2132,Auckland,NEW,New Zealand,36.17S,175.03E
682,10,1,1909,56.3432,33.4436,Auckland,NEW,New Zealand,36.17S,175.03E
683,11,1,1909,60.6308,33.62,Auckland,NEW,New Zealand,36.17S,175.03E
684,12,1,1909,64.3388,34.1492,Auckland,NEW,New Zealand,36.17S,175.03E
685,1,1,1910,66.9434,33.4562,Auckland,NEW,New Zealand,36.17S,175.03E
686,2,1,1910,68.585,33.9548,Auckland,NEW,New Zealand,36.17S,175.03E
687,3,1,1910,66.1334,33.314,Auckland,NEW,New Zealand,36.17S,175.03E
688,4,1,1910,59.6534,33.0044,NA,,NA,36.17S,175.03E
689,5,1,1910,58.487,32.7074,Auckland,NEW,New Zealand,36.17S,175.03E
690,6,1,1910,55.6394,33.2402,Auckland,NEW,New Zealand,36.17S,175.03E
691,7,1,1910,53.546,33.278,Auckland,NEW,New Zealand,36.17S,175.03E
692,8,1,1910,54.0068,32.6822,Auckland,NEW,New Zealand,36.17S,175.03E
693,9,1,1910,54.7772,32.7272,Auckland,NEW,New Zealand,36.17S,175.03E
694,10,1,1910,57.4646,33.2726,Auckland,NEW,New Zealand,36.17S,175.03E
695,11,1,1910,60.7172,33.0872,Auckland,NEW,New Zealand,36.17S,175.03E
696,12,1,1910,62.1086,33.0458,Auckland,NEW,New Zealand,36.17S,175.03E
697,1,1,1911,64.0544,33.6776,Auckland,NEW,New Zealand,36.17S,175.03E
698,2,1,1911,64.4558,33.3482,Auckland,NEW,New Zealand,36.17S,175.03E
699,3,1,1911,65.9552,33.2204,Auckland,NEW,New Zealand,36.17S,175.03E
700,4,1,1911,64.6502,34.1438,Auckland,NEW,New Zealand,36.17S,175.03E
701,5,1,1911,58.5716,33.1034,Auckland,NEW,New Zealand,36.17S,175.03E
702,6,1,1911,54.8042,33.4058,Auckland,NEW,New Zealand,36.17S,175.03E
703,7,1,1911,53.0888,33.2258,Auckland,NEW,New Zealand,36.17S,175.03E
704,8,1,1911,53.5748,32.954,Auckland,NEW,New Zealand,36.17S,175.03E
705,9,1,1911,54.536,33.1934,Auckland,NEW,New Zealand,36.17S,175.03E
706,10,1,1911,55.463,33.116,Auckland,NEW,New Zealand,36.17S,175.03E
707,11,1,1911,58.6562,34.178,Auckland,NEW,New Zealand,36.17S,175.03E
708,12,1,1911,60.1016,35.5568,Auckland,NEW,New Zealand,36.17S,175.03E
709,1,1,1912,63.2624,34.7324,Auckland,NEW,New Zealand,36.17S,175.03E
710,2,1,1912,63.8708,33.2654,Auckland,NEW,New Zealand,36.17S,175.03E
711,3,1,1912,62.5748,35.168,Auckland,NEW,New Zealand,36.17S,175.03E
712,4,1,1912,60.7388,33.1016,Auckland,NEW,New Zealand,36.17S,175.03E
713,5,1,1912,55.8914,33.0224,Auckland,NEW,New Zealand,36.17S,175.03E
714,6,1,1912,54.1814,33.0692,Auckland,NEW,New Zealand,36.17S,175.03E
715,7,1,1912,52.4516,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
716,8,1,1912,51.5984,32.8442,Auckland,NEW,New Zealand,36.17S,175.03E
717,9,1,1912,55.292,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
718,10,1,1912,56.1452,33.3158,Auckland,NEW,New Zealand,36.17S,175.03E
719,11,1,1912,58.7192,33.6686,Auckland,NEW,New Zealand,36.17S,175.03E
720,12,1,1912,61.8908,34.25,Auckland,NEW,New Zealand,36.17S,175.03E
721,1,1,1913,65.552,33.4436,Auckland,NEW,New Zealand,36.17S,175.03E
722,2,1,1913,65.8364,33.584,Auckland,NEW,New Zealand,36.17S,175.03E
723,3,1,1913,66.1532,33.557,Auckland,NEW,New Zealand,36.17S,175.03E
724,4,1,1913,59.7722,34.034,Auckland,NEW,New Zealand,36.17S,175.03E
725,5,1,1913,54.5828,33.7478,Auckland,NEW,New Zealand,36.17S,175.03E
726,6,1,1913,53.303,33.395,Auckland,NEW,New Zealand,36.17S,175.03E
727,7,1,1913,53.9636,32.9486,Auckland,NEW,New Zealand,36.17S,175.03E
728,8,1,1913,54.2174,34.385,Auckland,NEW,New Zealand,36.17S,175.03E
729,9,1,1913,55.2308,33.9296,Auckland,NEW,New Zealand,36.17S,175.03E
730,10,1,1913,57.3134,33.8234,Auckland,NEW,New Zealand,36.17S,175.03E
731,11,1,1913,59.5616,34.4696,Auckland,NEW,New Zealand,36.17S,175.03E
732,12,1,1913,60.143,33.602,Auckland,NEW,New Zealand,36.17S,175.03E
733,1,1,1914,67.3142,34.0736,Auckland,NEW,New Zealand,36.17S,175.03E
734,2,1,1914,66.362,33.7046,Auckland,NEW,New Zealand,36.17S,175.03E
735,3,1,1914,65.336,33.4094,Auckland,NEW,New Zealand,36.17S,175.03E
736,4,1,1914,61.6064,33.5624,Auckland,NEW,New Zealand,36.17S,175.03E
737,5,1,1914,56.3342,33.5912,Auckland,NEW,New Zealand,36.17S,175.03E
738,6,1,1914,53.6648,33.5246,Auckland,NEW,New Zealand,36.17S,175.03E
739,7,1,1914,52.5218,33.3788,Auckland,NEW,New Zealand,36.17S,175.03E
740,8,1,1914,52.4732,33.4094,Auckland,NEW,New Zealand,36.17S,175.03E
741,9,1,1914,54.2714,33.2456,NA,,NA,36.17S,175.03E
742,10,1,1914,55.9814,33.6956,Auckland,NEW,New Zealand,36.17S,175.03E
743,11,1,1914,58.6814,33.4364,Auckland,NEW,New Zealand,36.17S,175.03E
744,12,1,1914,60.656,33.5588,Auckland,NEW,New Zealand,36.17S,175.03E
745,1,1,1915,66.2378,33.7172,Auckland,NEW,New Zealand,36.17S,175.03E
746,2,1,1915,66.0956,34.3868,Auckland,NEW,New Zealand,36.17S,175.03E
747,3,1,1915,63.0266,33.8162,Auckland,NEW,New Zealand,36.17S,175.03E
748,4,1,1915,60.0746,33.413,Auckland,NEW,New Zealand,36.17S,175.03E
749,5,1,1915,57.1388,33.3464,Auckland,NEW,New Zealand,36.17S,175.03E
750,6,1,1915,55.0544,32.9864,Auckland,NEW,New Zealand,36.17S,175.03E
751,7,1,1915,54.3488,33.5786,Auckland,NEW,New Zealand,36.17S,175.03E
752,8,1,1915,53.5208,33.5066,Auckland,NEW,New Zealand,36.17S,175.03E
753,9,1,1915,57.245,32.9108,Auckland,NEW,New Zealand,36.17S,175.03E
754,10,1,1915,58.2512,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
755,11,1,1915,59.423,33.3698,Auckland,NEW,New Zealand,36.17S,175.03E
756,12,1,1915,62.546,33.9296,Auckland,NEW,New Zealand,36.17S,175.03E
757,1,1,1916,64.7762,34.6856,Auckland,NEW,New Zealand,36.17S,175.03E
758,2,1,1916,68.5256,34.691,Auckland,NEW,New Zealand,36.17S,175.03E
759,3,1,1916,67.4726,33.9998,Auckland,NEW,New Zealand,36.17S,175.03E
760,4,1,1916,61.8908,33.9764,Auckland,NEW,New Zealand,36.17S,175.03E
761,5,1,1916,59.1242,32.9864,NA,,NA,36.17S,175.03E
762,6,1,1916,56.8688,34.8368,Auckland,NEW,New Zealand,36.17S,175.03E
763,7,1,1916,54.6044,33.2204,Auckland,NEW,New Zealand,36.17S,175.03E
764,8,1,1916,53.573,33.4634,Auckland,NEW,New Zealand,36.17S,175.03E
765,9,1,1916,55.1966,33.3032,Auckland,NEW,New Zealand,36.17S,175.03E
766,10,1,1916,56.9642,33.4832,Auckland,NEW,New Zealand,36.17S,175.03E
767,11,1,1916,60.4796,33.3158,Auckland,NEW,New Zealand,36.17S,175.03E
768,12,1,1916,64.1282,33.3194,Auckland,NEW,New Zealand,36.17S,175.03E
769,1,1,1917,65.7878,32.837,Auckland,NEW,New Zealand,36.17S,175.03E
770,2,1,1917,65.0264,34.4282,Auckland,NEW,New Zealand,36.17S,175.03E
771,3,1,1917,63.644,33.3734,Auckland,NEW,New Zealand,36.17S,175.03E
772,4,1,1917,62.3282,34.0052,Auckland,NEW,New Zealand,36.17S,175.03E
773,5,1,1917,58.7714,33.6146,Auckland,NEW,New Zealand,36.17S,175.03E
774,6,1,1917,55.3046,34.3742,Auckland,NEW,New Zealand,36.17S,175.03E
775,7,1,1917,54.716,33.737,Auckland,NEW,New Zealand,36.17S,175.03E
776,8,1,1917,53.069,33.062,Auckland,NEW,New Zealand,36.17S,175.03E
777,9,1,1917,55.319,33.8036,Auckland,NEW,New Zealand,36.17S,175.03E
778,10,1,1917,57.6356,33.1448,Auckland,NEW,New Zealand,36.17S,175.03E
779,11,1,1917,59.963,34.6424,Auckland,NEW,New Zealand,36.17S,175.03E
780,12,1,1917,61.9538,33.3752,Auckland,NEW,New Zealand,36.17S,175.03E
781,1,1,1918,65.2154,33.557,Auckland,NEW,New Zealand,36.17S,175.03E
782,2,1,1918,66.254,34.1276,Auckland,NEW,New Zealand,36.17S,175.03E
783,3,1,1918,64.2704,34.4804,Auckland,NEW,New Zealand,36.17S,175.03E
784,4,1,1918,62.114,34.1258,Auckland,NEW,New Zealand,36.17S,175.03E
785,5,1,1918,57.8534,33.1682,Auckland,NEW,New Zealand,36.17S,175.03E
786,6,1,1918,55.2452,33.1664,Auckland,NEW,New Zealand,36.17S,175.03E
787,7,1,1918,51.17,33.3482,Auckland,NEW,New Zealand,36.17S,175.03E
788,8,1,1918,52.6244,33.0692,Auckland,NEW,New Zealand,36.17S,175.03E
789,9,1,1918,53.9996,33.6812,Auckland,NEW,New Zealand,36.17S,175.03E
790,10,1,1918,56.741,32.9972,Auckland,NEW,New Zealand,36.17S,175.03E
791,11,1,1918,58.6148,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
792,12,1,1918,59.6354,33.0692,Auckland,NEW,New Zealand,36.17S,175.03E
793,1,1,1919,63.14,34.8548,Auckland,NEW,New Zealand,36.17S,175.03E
794,2,1,1919,66.947,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
795,3,1,1919,63.8798,33.287,Auckland,NEW,New Zealand,36.17S,175.03E
796,4,1,1919,59.6102,33.1394,Auckland,NEW,New Zealand,36.17S,175.03E
797,5,1,1919,56.606,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
798,6,1,1919,54.1994,32.7542,Auckland,NEW,New Zealand,36.17S,175.03E
799,7,1,1919,53.1158,33.1538,Auckland,NEW,New Zealand,36.17S,175.03E
800,8,1,1919,52.538,34.4498,Auckland,NEW,New Zealand,36.17S,175.03E
801,9,1,1919,53.2274,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
802,10,1,1919,55.9724,33.4022,Auckland,NEW,New Zealand,36.17S,175.03E
803,11,1,1919,57.083,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
804,12,1,1919,60.3878,32.9684,Auckland,NEW,New Zealand,36.17S,175.03E
805,1,1,1920,63.2318,33.7802,Auckland,NEW,New Zealand,36.17S,175.03E
806,2,1,1920,66.272,33.0926,Auckland,NEW,New Zealand,36.17S,175.03E
807,3,1,1920,64.508,33.2006,Auckland,NEW,New Zealand,36.17S,175.03E
808,4,1,1920,60.827,33.4436,Auckland,NEW,New Zealand,36.17S,175.03E
809,5,1,1920,55.8734,32.6822,Auckland,NEW,New Zealand,36.17S,175.03E
810,6,1,1920,55.0364,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
811,7,1,1920,52.754,33.3986,Auckland,NEW,New Zealand,36.17S,175.03E
812,8,1,1920,52.394,33.3392,Auckland,NEW,New Zealand,36.17S,175.03E
813,9,1,1920,54.077,33.2798,Auckland,NEW,New Zealand,36.17S,175.03E
814,10,1,1920,56.759,33.179,Auckland,NEW,New Zealand,36.17S,175.03E
815,11,1,1920,59.144,33.413,Auckland,NEW,New Zealand,36.17S,175.03E
816,12,1,1920,62.798,35.2004,Auckland,NEW,New Zealand,36.17S,175.03E
817,1,1,1921,64.4954,33.3284,Auckland,NEW,New Zealand,36.17S,175.03E
818,2,1,1921,65.2766,33.476,Auckland,NEW,New Zealand,36.17S,175.03E
819,3,1,1921,64.6358,33.3536,Auckland,NEW,New Zealand,36.17S,175.03E
820,4,1,1921,59.6498,32.9846,Auckland,NEW,New Zealand,36.17S,175.03E
821,5,1,1921,58.073,32.8208,Auckland,NEW,New Zealand,36.17S,175.03E
822,6,1,1921,56.363,32.729,Auckland,NEW,New Zealand,36.17S,175.03E
823,7,1,1921,53.5928,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
824,8,1,1921,53.7188,32.8478,Auckland,NEW,New Zealand,36.17S,175.03E
825,9,1,1921,55.5584,33.0098,Auckland,NEW,New Zealand,36.17S,175.03E
826,10,1,1921,57.5852,33.0422,Auckland,NEW,New Zealand,36.17S,175.03E
827,11,1,1921,58.7534,32.9252,Auckland,NEW,New Zealand,36.17S,175.03E
828,12,1,1921,62.2544,33.35,Auckland,NEW,New Zealand,36.17S,175.03E
829,1,1,1922,66.137,33.3266,Auckland,NEW,New Zealand,36.17S,175.03E
830,2,1,1922,66.4178,33.0512,Auckland,NEW,New Zealand,36.17S,175.03E
831,3,1,1922,64.5926,32.8082,Auckland,NEW,New Zealand,36.17S,175.03E
832,4,1,1922,61.1402,33.6218,Auckland,NEW,New Zealand,36.17S,175.03E
833,5,1,1922,58.3124,32.9738,Auckland,NEW,New Zealand,36.17S,175.03E
834,6,1,1922,53.6324,32.9432,Auckland,NEW,New Zealand,36.17S,175.03E
835,7,1,1922,52.898,32.9576,Auckland,NEW,New Zealand,36.17S,175.03E
836,8,1,1922,53.906,32.7974,Auckland,NEW,New Zealand,36.17S,175.03E
837,9,1,1922,54.3056,33.4904,Auckland,NEW,New Zealand,36.17S,175.03E
838,10,1,1922,57.9992,33.2492,Auckland,NEW,New Zealand,36.17S,175.03E
839,11,1,1922,59.6732,33.215,Auckland,NEW,New Zealand,36.17S,175.03E
840,12,1,1922,62.7404,32.9126,Auckland,NEW,New Zealand,36.17S,175.03E
841,1,1,1923,64.7276,33.2978,Auckland,NEW,New Zealand,36.17S,175.03E
842,2,1,1923,64.3622,33.7244,Auckland,NEW,New Zealand,36.17S,175.03E
843,3,1,1923,62.915,33.5768,Auckland,NEW,New Zealand,36.17S,175.03E
844,4,1,1923,58.9208,33.8378,Auckland,NEW,New Zealand,36.17S,175.03E
845,5,1,1923,58.5068,33.5264,Auckland,NEW,New Zealand,36.17S,175.03E
846,6,1,1923,54.7916,33.1934,Auckland,NEW,New Zealand,36.17S,175.03E
847,7,1,1923,52.2626,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
848,8,1,1923,51.6668,32.9846,Auckland,NEW,New Zealand,36.17S,175.03E
849,9,1,1923,54.6944,33.3194,Auckland,NEW,New Zealand,36.17S,175.03E
850,10,1,1923,56.6528,33.2114,Auckland,NEW,New Zealand,36.17S,175.03E
851,11,1,1923,60.4274,33.7946,Auckland,NEW,New Zealand,36.17S,175.03E
852,12,1,1923,64.1516,34.3922,Auckland,NEW,New Zealand,36.17S,175.03E
853,1,1,1924,66.227,33.1376,Auckland,NEW,New Zealand,36.17S,175.03E
854,2,1,1924,67.4492,34.0034,Auckland,NEW,New Zealand,36.17S,175.03E
855,3,1,1924,66.8372,33.611,Auckland,NEW,New Zealand,36.17S,175.03E
856,4,1,1924,64.8824,34.0898,Auckland,NEW,New Zealand,36.17S,175.03E
857,5,1,1924,58.2368,33.71,Auckland,NEW,New Zealand,36.17S,175.03E
858,6,1,1924,54.9698,33.0422,Auckland,NEW,New Zealand,36.17S,175.03E
859,7,1,1924,52.7576,32.8604,Auckland,NEW,New Zealand,36.17S,175.03E
860,8,1,1924,53.3768,32.9198,Auckland,NEW,New Zealand,36.17S,175.03E
861,9,1,1924,55.7132,33.3302,Auckland,NEW,New Zealand,36.17S,175.03E
862,10,1,1924,57.3116,33.0188,Auckland,NEW,New Zealand,36.17S,175.03E
863,11,1,1924,60.2546,33.296,Auckland,NEW,New Zealand,36.17S,175.03E
864,12,1,1924,61.0826,33.287,Auckland,NEW,New Zealand,36.17S,175.03E
865,1,1,1925,64.9364,33.953,Auckland,NEW,New Zealand,36.17S,175.03E
866,2,1,1925,65.2892,33.08,Auckland,NEW,New Zealand,36.17S,175.03E
867,3,1,1925,63.3218,33.9134,Auckland,NEW,New Zealand,36.17S,175.03E
868,4,1,1925,60.3086,33.4292,Auckland,NEW,New Zealand,36.17S,175.03E
869,5,1,1925,58.0766,33.6614,Auckland,NEW,New Zealand,36.17S,175.03E
870,6,1,1925,88,32.8244,Auckland,NEW,New Zealand,36.17S,175.03E
871,7,1,1925,53.0438,32.8964,Auckland,NEW,New Zealand,36.17S,175.03E
872,8,1,1925,52.2374,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
873,9,1,1925,53.7872,33.2924,Auckland,NEW,New Zealand,36.17S,175.03E
874,10,1,1925,56.651,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
875,11,1,1925,57.884,33.197,Auckland,NEW,New Zealand,36.17S,175.03E
876,12,1,1925,62.0726,33.5606,Auckland,NEW,New Zealand,36.17S,175.03E
877,1,1,1926,65.327,33.3554,Auckland,NEW,New Zealand,36.17S,175.03E
878,2,1,1926,62.7602,33.3356,Auckland,NEW,New Zealand,36.17S,175.03E
879,3,1,1926,63.1976,33.6416,Auckland,NEW,New Zealand,36.17S,175.03E
880,4,1,1926,61.8656,33.7442,Auckland,NEW,New Zealand,36.17S,175.03E
881,5,1,1926,58.8758,33.9584,Auckland,NEW,New Zealand,36.17S,175.03E
882,6,1,1926,53.6792,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
883,7,1,1926,53.8196,32.7596,Auckland,NEW,New Zealand,36.17S,175.03E
884,8,1,1926,53.4488,33.0386,Auckland,NEW,New Zealand,36.17S,175.03E
885,9,1,1926,54.5054,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
886,10,1,1926,58.0244,33.1826,Auckland,NEW,New Zealand,36.17S,175.03E
887,11,1,1926,58.1036,33.3482,Auckland,NEW,New Zealand,36.17S,175.03E
888,12,1,1926,61.6136,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
889,1,1,1927,65.6492,32.9378,Auckland,NEW,New Zealand,36.17S,175.03E
890,2,1,1927,66.8372,33.3122,Auckland,NEW,New Zealand,36.17S,175.03E
891,3,1,1927,64.508,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
892,4,1,1927,60.3032,33.143,Auckland,NEW,New Zealand,36.17S,175.03E
893,5,1,1927,57.5294,33.5444,Auckland,NEW,New Zealand,36.17S,175.03E
894,6,1,1927,53.0564,33.2546,Auckland,NEW,New Zealand,36.17S,175.03E
895,7,1,1927,54.1508,32.8136,Auckland,NEW,New Zealand,36.17S,175.03E
896,8,1,1927,52.907,32.8388,Auckland,NEW,New Zealand,36.17S,175.03E
897,9,1,1927,55.139,33.0908,Auckland,NEW,New Zealand,36.17S,175.03E
898,10,1,1927,56.4332,33.9008,Auckland,NEW,New Zealand,36.17S,175.03E
899,11,1,1927,59.0792,33.5876,Auckland,NEW,New Zealand,36.17S,175.03E
900,12,1,1927,61.457,33.008,Auckland,NEW,New Zealand,36.17S,175.03E
901,1,1,1928,64.8104,33.0782,Auckland,NEW,New Zealand,36.17S,175.03E
902,2,1,1928,68.6066,33.8522,Auckland,NEW,New Zealand,36.17S,175.03E
903,3,1,1928,66.6428,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
904,4,1,1928,64.8122,32.9882,Auckland,NEW,New Zealand,36.17S,175.03E
905,5,1,1928,60.6128,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
906,6,1,1928,55.148,33.1592,NA,,NA,36.17S,175.03E
907,7,1,1928,54.221,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
908,8,1,1928,53.8088,32.8658,Auckland,NEW,New Zealand,36.17S,175.03E
909,9,1,1928,55.8734,33.2294,Auckland,NEW,New Zealand,36.17S,175.03E
910,10,1,1928,57.3062,33.3968,Auckland,NEW,New Zealand,36.17S,175.03E
911,11,1,1928,60.5678,35.7512,Auckland,NEW,New Zealand,36.17S,175.03E
912,12,1,1928,62.8448,33.0728,Auckland,NEW,New Zealand,36.17S,175.03E
913,1,1,1929,65.7824,33.0926,Auckland,NEW,New Zealand,36.17S,175.03E
914,2,1,1929,65.597,33.0836,Auckland,NEW,New Zealand,36.17S,175.03E
915,3,1,1929,66.4592,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
916,4,1,1929,61.637,33.3914,Auckland,NEW,New Zealand,36.17S,175.03E
917,5,1,1929,57.7076,33.0836,Auckland,NEW,New Zealand,36.17S,175.03E
918,6,1,1929,56.561,33.1124,Auckland,NEW,New Zealand,36.17S,175.03E
919,7,1,1929,52.5218,32.9738,Auckland,NEW,New Zealand,36.17S,175.03E
920,8,1,1929,53.087,32.8064,Auckland,NEW,New Zealand,36.17S,175.03E
921,9,1,1929,53.5748,32.8514,Auckland,NEW,New Zealand,36.17S,175.03E
922,10,1,1929,57.164,33.1214,Auckland,NEW,New Zealand,36.17S,175.03E
923,11,1,1929,60.7892,33.404,Auckland,NEW,New Zealand,36.17S,175.03E
924,12,1,1929,62.6846,33.4724,Auckland,NEW,New Zealand,36.17S,175.03E
925,1,1,1930,64.6124,34.1528,Auckland,NEW,New Zealand,36.17S,175.03E
926,2,1,1930,65.156,33.0962,Auckland,NEW,New Zealand,36.17S,175.03E
927,3,1,1930,63.6566,33.8054,Auckland,NEW,New Zealand,36.17S,175.03E
928,4,1,1930,60.7676,34.2518,Auckland,NEW,New Zealand,36.17S,175.03E
929,5,1,1930,56.3288,32.945,Auckland,NEW,New Zealand,36.17S,175.03E
930,6,1,1930,54.1256,32.8082,Auckland,NEW,New Zealand,36.17S,175.03E
931,7,1,1930,52.0682,32.6912,Auckland,NEW,New Zealand,36.17S,175.03E
932,8,1,1930,54.4244,33.0746,Auckland,NEW,New Zealand,36.17S,175.03E
933,9,1,1930,53.4182,32.9972,Auckland,NEW,New Zealand,36.17S,175.03E
934,10,1,1930,55.0418,33.0134,Auckland,NEW,New Zealand,36.17S,175.03E
935,11,1,1930,57.5492,32.9342,Auckland,NEW,New Zealand,36.17S,175.03E
936,12,1,1930,62.7134,35.2418,Auckland,NEW,New Zealand,36.17S,175.03E
937,1,1,1931,65.273,33.3428,Auckland,NEW,New Zealand,36.17S,175.03E
938,2,1,1931,62.582,33.071,Auckland,NEW,New Zealand,36.17S,175.03E
939,3,1,1931,63.0248,32.9864,Auckland,NEW,New Zealand,36.17S,175.03E
940,4,1,1931,61.3364,32.7506,Auckland,NEW,New Zealand,36.17S,175.03E
941,5,1,1931,56.5142,32.9162,Auckland,NEW,New Zealand,36.17S,175.03E
942,6,1,1931,54.4226,33.7406,Auckland,NEW,New Zealand,36.17S,175.03E
943,7,1,1931,54.7412,33.4382,Auckland,NEW,New Zealand,36.17S,175.03E
944,8,1,1931,53.717,33.62,Auckland,NEW,New Zealand,36.17S,175.03E
945,9,1,1931,53.3012,32.954,Auckland,NEW,New Zealand,36.17S,175.03E
946,10,1,1931,56.0444,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
947,11,1,1931,62.1554,33.2492,Auckland,NEW,New Zealand,36.17S,175.03E
948,12,1,1931,62.7188,32.837,Auckland,NEW,New Zealand,36.17S,175.03E
949,1,1,1932,64.1444,33.269,Auckland,NEW,New Zealand,36.17S,175.03E
950,2,1,1932,65.7878,33.215,Auckland,NEW,New Zealand,36.17S,175.03E
951,3,1,1932,64.7924,33.1052,Auckland,NEW,New Zealand,36.17S,175.03E
952,4,1,1932,62.2526,32.7722,Auckland,NEW,New Zealand,36.17S,175.03E
953,5,1,1932,57.056,32.7506,Auckland,NEW,New Zealand,36.17S,175.03E
954,6,1,1932,54.176,32.8496,Auckland,NEW,New Zealand,36.17S,175.03E
955,7,1,1932,51.4364,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
956,8,1,1932,51.953,32.8136,Auckland,NEW,New Zealand,36.17S,175.03E
957,9,1,1932,55.0256,33.4202,Auckland,NEW,New Zealand,36.17S,175.03E
958,10,1,1932,58.6904,32.9198,Auckland,NEW,New Zealand,36.17S,175.03E
959,11,1,1932,59.9396,32.7812,Auckland,NEW,New Zealand,36.17S,175.03E
960,12,1,1932,63.0086,33.1502,Auckland,NEW,New Zealand,36.17S,175.03E
961,1,1,1933,66.7778,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
